Channel,Kaliumcarbonat,,,,,,
211,65,,,,,,
212,49,,,,,,
213,68,,,,,,
214,51,,,,,,
215,66,,,,,,
216,63,,,,,,
217,48,,,,,,
218,56,,,,,,
219,48,,,,,,
220,44,,,,,,
221,50,,,,,,
222,47,,,,,,
223,42,,,,,,
224,46,,,,,,
225,39,,,,,,
226,37,,,,,,
227,49,,,,,,
228,45,,,,,,
229,34,,,,,,
230,42,,,,,,
231,29,,,,,,
232,29,,,,,,
233,36,,,,,,
234,36,,,,,,
235,36,,,,,,
236,23,,,,,,
237,45,,,,,,
238,42,,,,,,
239,40,,,,,,
240,38,,,,,,
241,26,,,,,,
242,36,,,,,,
243,31,,,,,,
244,24,,,,,,
245,37,,,,,,
246,40,,,,,,
247,43,,,,,,
248,35,,,,,,
249,26,,,,,,
250,42,,,,,,
251,31,,,,,,
252,33,,,,,,
253,39,,,,,,
254,39,,,,,,
255,39,,,,,,
256,28,,,,,,
257,32,,,,,,
258,46,,,,,,
259,23,,,,,,
260,33,,,,,,
261,43,,,,,,
262,28,,,,,,
263,32,,,,,,
264,26,,,,,,
265,42,,,,,,
266,24,,,,,,
267,41,,,,,,
268,30,,,,,,
269,32,,,,,,
270,28,,,,,,
271,26,,,,,,
272,31,,,,,,
273,39,,,,,,
274,38,,,,,,
275,26,,,,,,
276,30,,,,,,
277,29,,,,,,
278,22,,,,,,
279,28,,,,,,
280,32,,,,,,
281,26,,,,,,
282,22,,,,,,
283,37,,,,,,
284,33,,,,,,
285,33,,,,,,
286,25,,,,,,
287,21,,,,,,
288,26,,,,,,
289,28,,,,,,
290,23,,,,,,
291,25,,,,,,
292,23,,,,,,
293,14,,,,,,
294,29,,,,,,
295,25,,,,,,
296,20,,,,,,
297,27,,,,,,
298,24,,,,,,
299,32,,,,,,
300,32,,,,,,
301,28,,,,,,
302,33,,,,,,
303,41,,,,,,
304,30,,,,,,
305,32,,,,,,
306,36,,,,,,
307,21,,,,,,
308,24,,,,,,
309,27,,,,,,
310,27,,,,,,
311,27,,,,,,
312,28,,,,,,
313,28,,,,,,
314,30,,,,,,
315,27,,,,,,
316,22,,,,,,
317,35,,,,,,
318,23,,,,,,
319,31,,,,,,
320,35,,,,,,
321,23,,,,,,
322,21,,,,,,
323,31,,,,,,
324,33,,,,,,
325,26,,,,,,
326,31,,,,,,
327,28,,,,,,
328,36,,,,,,
329,29,,,,,,
330,27,,,,,,
331,16,,,,,,
332,27,,,,,,
333,32,,,,,,
334,27,,,,,,
335,24,,,,,,
336,23,,,,,,
337,33,,,,,,
338,29,,,,,,
339,29,,,,,,
340,30,,,,,,
341,31,,,,,,
342,29,,,,,,
343,28,,,,,,
344,28,,,,,,
345,29,,,,,,
346,29,,,,,,
347,31,,,,,,
348,25,,,,,,
349,27,,,,,,
350,17,,,,,,
351,26,,,,,,
352,27,,,,,,
353,29,,,,,,
354,30,,,,,,
355,18,,,,,,
356,26,,,,,,
357,19,,,,,,
358,24,,,,,,
359,24,,,,,,
360,29,,,,,,
361,24,,,,,,
362,28,,,,,,
363,17,,,,,,
364,25,,,,,,
365,33,,,,,,
366,28,,,,,,
367,22,,,,,,
368,20,,,,,,
369,34,,,,,,
370,32,,,,,,
371,26,,,,,,
372,26,,,,,,
373,29,,,,,,
374,35,,,,,,
375,24,,,,,,
376,29,,,,,,
377,25,,,,,,
378,31,,,,,,
379,31,,,,,,
380,38,,,,,,
381,34,,,,,,
382,28,,,,,,
383,30,,,,,,
384,38,,,,,,
385,30,,,,,,
386,26,,,,,,
387,25,,,,,,
388,27,,,,,,
389,38,,,,,,
390,27,,,,,,
391,30,,,,,,
392,31,,,,,,
393,37,,,,,,
394,33,,,,,,
395,32,,,,,,
396,32,,,,,,
397,28,,,,,,
398,20,,,,,,
399,23,,,,,,
400,24,,,,,,
401,19,,,,,,
402,26,,,,,,
403,24,,,,,,
404,25,,,,,,
405,26,,,,,,
406,29,,,,,,
407,30,,,,,,
408,24,,,,,,
409,21,,,,,,
410,33,,,,,,
411,17,,,,,,
412,25,,,,,,
413,22,,,,,,
414,19,,,,,,
415,16,,,,,,
416,23,,,,,,
417,21,,,,,,
418,21,,,,,,
419,21,,,,,,
420,15,,,,,,
421,27,,,,,,
422,24,,,,,,
423,20,,,,,,
424,23,,,,,,
425,18,,,,,,
426,12,,,,,,
427,23,,,,,,
428,15,,,,,,
429,16,,,,,,
430,19,,,,,,
431,15,,,,,,
432,17,,,,,,
433,21,,,,,,
434,16,,,,,,
435,18,,,,,,
436,13,,,,,,
437,7,,,,,,
438,12,,,,,,
439,15,,,,,,
440,9,,,,,,
441,8,,,,,,
442,10,,,,,,
443,14,,,,,,
444,15,,,,,,
445,11,,,,,,
446,7,,,,,,
447,11,,,,,,
448,14,,,,,,
449,7,,,,,,
450,11,,,,,,
451,7,,,,,,
452,12,,,,,,
453,7,,,,,,
454,7,,,,,,
455,11,,,,,,
456,12,,,,,,
457,7,,,,,,
458,13,,,,,,
459,8,,,,,,
460,8,,,,,,
461,10,,,,,,
462,8,,,,,,
463,12,,,,,,
464,6,,,,,,
465,9,,,,,,
466,6,,,,,,
467,8,,,,,,
468,11,,,,,,
469,15,,,,,,
470,13,,,,,,
471,8,,,,,,
472,9,,,,,,
473,16,,,,,,
474,13,,,,,,
475,14,,,,,,
476,13,,,,,,
477,17,,,,,,
478,24,,,,,,
479,26,,,,,,
480,33,,,,,,
481,31,,,,,,
482,35,,,,,,
483,42,,,,,,
484,38,,,,,,
485,43,,,,,,
486,56,,,,,,
487,53,,,,,,
488,56,,,,,,
489,78,,,,,,
490,75,,,,,,
491,84,,,,,,
492,77,,,,,,
493,93,,,,,,
494,80,,,,,,
495,109,,,,,,
496,113,,,,,,
497,104,,,,,,
498,98,,,,,,
499,113,,,,,,
500,116,,,,,,
501,107,,,,,,
502,102,,,,,,
503,91,,,,,,
504,100,,,,,,
505,72,,,,,,
506,75,,,,,,
507,74,,,,,,
508,71,,,,,,
509,55,,,,,,
510,47,,,,,,
511,47,,,,,,
512,41,,,,,,
513,33,,,,,,
514,32,,,,,,
515,27,,,,,,
516,25,,,,,,
517,20,,,,,,
518,17,,,,,,
519,17,,,,,,
520,10,,,,,,
521,13,,,,,,
522,14,,,,,,
523,11,,,,,,
524,7,,,,,,
525,5,,,,,,
526,5,,,,,,
527,6,,,,,,
528,9,,,,,,
529,6,,,,,,
530,1,,,,,,
531,3,,,,,,
532,5,,,,,,
533,5,,,,,,
534,2,,,,,,
535,5,,,,,,
536,3,,,,,,
537,3,,,,,,
538,2,,,,,,
539,2,,,,,,
540,5,,,,,,
541,6,,,,,,
542,4,,,,,,
543,2,,,,,,
544,0,,,,,,
545,4,,,,,,
546,5,,,,,,
547,0,,,,,,
548,0,,,,,,
549,5,,,,,,
550,3,,,,,,
551,3,,,,,,
552,4,,,,,,
553,3,,,,,,
554,2,,,,,,
555,3,,,,,,
556,3,,,,,,
557,1,,,,,,
558,6,,,,,,
559,4,,,,,,
560,2,,,,,,
561,5,,,,,,
562,8,,,,,,
563,4,,,,,,
564,6,,,,,,
565,2,,,,,,
566,3,,,,,,
567,2,,,,,,
568,6,,,,,,
569,5,,,,,,
570,7,,,,,,
571,11,,,,,,
572,1,,,,,,
573,2,,,,,,
574,6,,,,,,
575,5,,,,,,
576,2,,,,,,
577,3,,,,,,
578,5,,,,,,
579,0,,,,,,
580,2,,,,,,
581,2,,,,,,
582,3,,,,,,
583,4,,,,,,
584,2,,,,,,
585,7,,,,,,
586,4,,,,,,
587,5,,,,,,
588,3,,,,,,
589,4,,,,,,
590,5,,,,,,
591,3,,,,,,
592,7,,,,,,
593,5,,,,,,
594,5,,,,,,
595,4,,,,,,
596,6,,,,,,
597,10,,,,,,
598,5,,,,,,
599,4,,,,,,
600,5,,,,,,
601,4,,,,,,
602,4,,,,,,
603,6,,,,,,
604,3,,,,,,
605,3,,,,,,
606,2,,,,,,
607,3,,,,,,
608,3,,,,,,
609,3,,,,,,
610,5,,,,,,
611,1,,,,,,
612,8,,,,,,
613,1,,,,,,
614,2,,,,,,
615,0,,,,,,
616,2,,,,,,
617,1,,,,,,
618,3,,,,,,
619,4,,,,,,
620,5,,,,,,
621,1,,,,,,
622,3,,,,,,
623,1,,,,,,
624,1,,,,,,
625,3,,,,,,
626,5,,,,,,
627,1,,,,,,
628,1,,,,,,
629,1,,,,,,
630,5,,,,,,
631,1,,,,,,
632,0,,,,,,
633,1,,,,,,
634,0,,,,,,
635,2,,,,,,
636,2,,,,,,
637,1,,,,,,
638,3,,,,,,
639,2,,,,,,
640,1,,,,,,
641,5,,,,,,
642,2,,,,,,
643,2,,,,,,
644,2,,,,,,
645,1,,,,,,
646,0,,,,,,
647,2,,,,,,
648,5,,,,,,
649,2,,,,,,
650,0,,,,,,
651,1,,,,,,
652,0,,,,,,
653,3,,,,,,
654,0,,,,,,
655,0,,,,,,
656,0,,,,,,
657,4,,,,,,
658,1,,,,,,
659,0,,,,,,
660,0,,,,,,
661,0,,,,,,
662,3,,,,,,
663,0,,,,,,
664,3,,,,,,
665,4,,,,,,
666,0,,,,,,
667,2,,,,,,
668,1,,,,,,
669,1,,,,,,
670,0,,,,,,
671,0,,,,,,
672,2,,,,,,
673,3,,,,,,
674,2,,,,,,
675,0,,,,,,
676,2,,,,,,
677,0,,,,,,
678,2,,,,,,
679,1,,,,,,
680,0,,,,,,
681,0,,,,,,
682,0,,,,,,
683,1,,,,,,
684,3,,,,,,
685,4,,,,,,
686,0,,,,,,
687,0,,,,,,
688,0,,,,,,
689,1,,,,,,
690,2,,,,,,
691,0,,,,,,
692,2,,,,,,
693,3,,,,,,
694,2,,,,,,
695,4,,,,,,
696,4,,,,,,
697,2,,,,,,
698,0,,,,,,
699,1,,,,,,
700,2,,,,,,
701,0,,,,,,
702,0,,,,,,
703,1,,,,,,
704,1,,,,,,
705,0,,,,,,
706,2,,,,,,
707,3,,,,,,
708,3,,,,,,
709,1,,,,,,
710,1,,,,,,
711,4,,,,,,
712,0,,,,,,
713,2,,,,,,
714,3,,,,,,
715,1,,,,,,
716,1,,,,,,
717,0,,,,,,
718,3,,,,,,
719,3,,,,,,
720,1,,,,,,
721,3,,,,,,
722,3,,,,,,
723,2,,,,,,
724,3,,,,,,
725,1,,,,,,
726,3,,,,,,
727,3,,,,,,
728,3,,,,,,
729,4,,,,,,
730,0,,,,,,
731,1,,,,,,
732,2,,,,,,
733,3,,,,,,
734,3,,,,,,
735,2,,,,,,
736,2,,,,,,
737,1,,,,,,
738,1,,,,,,
739,2,,,,,,
740,2,,,,,,
741,0,,,,,,
742,1,,,,,,
743,2,,,,,,
744,0,,,,,,
745,5,,,,,,
746,2,,,,,,
747,3,,,,,,
748,1,,,,,,
749,0,,,,,,
750,3,,,,,,
751,1,,,,,,
752,2,,,,,,
753,4,,,,,,
754,4,,,,,,
755,0,,,,,,
756,0,,,,,,
757,4,,,,,,
758,0,,,,,,
759,3,,,,,,
760,1,,,,,,
761,1,,,,,,
762,0,,,,,,
763,2,,,,,,
764,3,,,,,,
765,1,,,,,,
766,0,,,,,,
767,3,,,,,,
768,1,,,,,,
769,2,,,,,,
770,3,,,,,,
771,0,,,,,,
772,1,,,,,,
773,0,,,,,,
774,3,,,,,,
775,3,,,,,,
776,1,,,,,,
777,1,,,,,,
778,0,,,,,,
779,0,,,,,,
780,1,,,,,,
781,1,,,,,,
782,1,,,,,,
783,1,,,,,,
784,1,,,,,,
785,0,,,,,,
786,1,,,,,,
787,0,,,,,,
788,2,,,,,,
789,0,,,,,,
790,0,,,,,,
791,2,,,,,,
792,1,,,,,,
793,1,,,,,,
794,0,,,,,,
795,0,,,,,,
796,0,,,,,,
797,3,,,,,,
798,0,,,,,,
799,2,,,,,,
800,0,,,,,,
801,1,,,,,,
802,1,,,,,,
803,0,,,,,,
804,1,,,,,,
805,0,,,,,,
806,0,,,,,,
807,0,,,,,,
808,0,,,,,,
809,0,,,,,,
810,0,,,,,,
811,1,,,,,,
812,1,,,,,,
813,3,,,,,,
814,1,,,,,,
815,0,,,,,,
816,0,,,,,,
817,0,,,,,,
818,1,,,,,,
819,3,,,,,,
820,1,,,,,,
821,0,,,,,,
822,0,,,,,,
823,0,,,,,,
824,0,,,,,,
825,0,,,,,,
826,1,,,,,,
827,0,,,,,,
828,0,,,,,,
829,0,,,,,,
830,1,,,,,,
831,1,,,,,,
832,3,,,,,,
833,0,,,,,,
834,0,,,,,,
835,1,,,,,,
836,1,,,,,,
837,0,,,,,,
838,1,,,,,,
839,2,,,,,,
840,0,,,,,,
841,1,,,,,,
842,0,,,,,,
843,0,,,,,,
844,1,,,,,,
845,0,,,,,,
846,1,,,,,,
847,0,,,,,,
848,1,,,,,,
849,0,,,,,,
850,1,,,,,,
851,1,,,,,,
852,1,,,,,,
853,3,,,,,,
854,3,,,,,,
855,1,,,,,,
856,1,,,,,,
857,3,,,,,,
858,1,,,,,,
859,1,,,,,,
860,1,,,,,,
861,3,,,,,,
862,4,,,,,,
863,1,,,,,,
864,3,,,,,,
865,3,,,,,,
866,2,,,,,,
867,3,,,,,,
868,2,,,,,,
869,3,,,,,,
870,0,,,,,,
871,6,,,,,,
872,0,,,,,,
873,0,,,,,,
874,3,,,,,,
875,3,,,,,,
876,2,,,,,,
877,1,,,,,,
878,2,,,,,,
879,4,,,,,,
880,1,,,,,,
881,2,,,,,,
882,1,,,,,,
883,0,,,,,,
884,1,,,,,,
885,3,,,,,,
886,1,,,,,,
887,0,,,,,,
888,3,,,,,,
889,2,,,,,,
890,3,,,,,,
891,1,,,,,,
892,3,,,,,,
893,1,,,,,,
894,2,,,,,,
895,0,,,,,,
896,1,,,,,,
897,1,,,,,,
898,0,,,,,,
899,3,,,,,,
900,0,,,,,,
901,0,,,,,,
902,2,,,,,,
903,0,,,,,,
904,0,,,,,,
905,0,,,,,,
906,0,,,,,,
907,1,,,,,,
908,1,,,,,,
909,0,,,,,,
910,0,,,,,,
911,0,,,,,,
912,0,,,,,,
913,0,,,,,,
914,0,,,,,,
915,1,,,,,,
916,0,,,,,,
917,0,,,,,,
918,0,,,,,,
919,0,,,,,,
920,0,,,,,,
921,0,,,,,,
922,0,,,,,,
923,0,,,,,,
924,0,,,,,,
925,1,,,,,,
926,1,,,,,,
927,0,,,,,,
928,0,,,,,,
929,0,,,,,,
930,0,,,,,,
931,0,,,,,,
932,0,,,,,,
933,0,,,,,,
934,0,,,,,,
935,0,,,,,,
936,0,,,,,,
937,1,,,,,,
938,0,,,,,,
939,1,,,,,,
940,0,,,,,,
941,0,,,,,,
942,1,,,,,,
943,0,,,,,,
944,0,,,,,,
945,0,,,,,,
946,0,,,,,,
947,0,,,,,,
948,0,,,,,,
949,2,,,,,,
950,0,,,,,,
951,1,,,,,,
952,0,,,,,,
953,1,,,,,,
954,0,,,,,,
955,1,,,,,,
956,0,,,,,,
957,1,,,,,,
958,0,,,,,,
959,0,,,,,,
960,1,,,,,,
961,1,,,,,,
962,0,,,,,,
963,0,,,,,,
964,0,,,,,,
965,0,,,,,,
966,0,,,,,,
967,0,,,,,,
968,0,,,,,,
969,0,,,,,,
970,0,,,,,,
971,0,,,,,,
972,0,,,,,,
973,0,,,,,,
974,0,,,,,,
975,0,,,,,,
976,0,,,,,,
977,0,,,,,,
978,0,,,,,,
979,0,,,,,,
980,0,,,,,,
981,0,,,,,,
982,0,,,,,,
983,0,,,,,,
984,3,,,,,,
985,0,,,,,,
986,0,,,,,,
987,0,,,,,,
988,0,,,,,,
989,0,,,,,,
990,0,,,,,,
991,0,,,,,,
992,0,,,,,,
993,0,,,,,,
994,0,,,,,,
995,0,,,,,,
996,0,,,,,,
997,0,,,,,,
998,0,,,,,,
999,0,,,,,,
1000,0,,,,,,
1001,1,,,,,,
1002,0,,,,,,
1003,0,,,,,,
1004,0,,,,,,
1005,0,,,,,,
1006,1,,,,,,
1007,0,,,,,,
1008,1,,,,,,
1009,0,,,,,,
1010,0,,,,,,
1011,0,,,,,,
1012,0,,,,,,
1013,0,,,,,,
1014,0,,,,,,
1015,0,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,0,,,,,,
1019,0,,,,,,
1020,0,,,,,,
1021,0,,,,,,
1022,0,,,,,,
1023,828,,,,,,
